CompoundName,MixerLine,material_system,phase_route,template_id,historical_order_id,historical_batch_number,historical_actual_kwh,historical_actual_mooney,historical_best_actual_saving_pct,candidate_role,profile_Stage2_DryMixing_Duration,profile_Stage3_OilLoading_Duration,profile_Stage4_WetMixing_Duration,profile_Stage5_PID_Duration,profile_Stage6_BottomMixing_Duration,profile_Target_Temperature,context_difference_ambient_temperature_difference,context_difference_ambient_humidity_difference,context_difference_material_initial_temperature_difference,context_difference_batch_weight_difference,context_difference_fill_factor_difference,context_difference_supplier_COA_difference,context_difference_raw_material_lot_difference,context_difference_mixer_line_difference,context_difference_route_difference,context_difference_historical_batch_age_days
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528581,2024~1528581,2,25.469166666666666,39.86,7.16,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,25.0,18.0,23.0,43.0,145.0,1.7,20.0,1.0,0.0,0.0,0.05,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528581,2024~1528581,3,25.480555555555558,39.86,7.12,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,25.0,5.0,34.0,43.0,145.0,1.7,20.0,4.0,0.0,0.0,0.05,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1297030,2024~1297030,4,25.489391435703755,41.766666666666666,7.09,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,51.0,22.0,26.0,19.0,55.0,145.0,7.0,4.0,1.0,0.0,0.0,6.4667,0,0,0,-12
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1477897,2024~1477897,2,25.492916666666666,37.696666666666665,7.07,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,21.0,21.0,43.0,145.0,5.6,18.0,0.0,0.0,0.0,4.8167,0,0,0,-109
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1420089,2024~1420089,14,25.497083333333332,37.97,7.06,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,60.0,22.0,5.0,56.0,33.0,145.0,6.2,15.0,3.0,0.0,0.0,3.8667,0,0,0,-80
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1295960,2024~1295960,15,25.53952514071061,41.68,6.9,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,52.0,21.0,5.0,40.0,55.0,145.0,5.8,12.0,4.0,0.0,0.0,7.5167,0,0,0,-11
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1471335,2024~1471335,4,25.54111111111111,42.33,6.9,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,25.0,5.0,37.0,43.0,145.0,3.5,14.0,3.0,0.0,0.0,5.1667,0,0,0,-106
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1294778,2024~1294778,7,25.54236448809586,38.17,6.89,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,52.0,21.0,24.0,17.0,56.0,145.0,5.1,8.0,1.0,0.0,0.0,5.7167,0,0,0,-10
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1475240,2024~1475240,3,25.555694444444445,43.19333333333333,6.84,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,16.0,25.0,43.0,145.0,5.6,19.0,0.0,0.0,0.0,5.1667,0,0,0,-108
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1520246,2024~1520246,2,25.380277777777778,38.47,7.56,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,19.0,23.0,43.0,145.0,1.9,0.0,8.0,0.0,0.0,0.8,0,0,0,-132
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1530164,2024~1530164,3,25.391666666666666,39.88,7.52,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,25.0,16.0,23.0,42.0,145.0,1.0,25.0,2.0,0.0,0.0,5.4417,0,0,0,-137
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1477897,2024~1477897,3,25.396250000000002,37.696666666666665,7.5,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,21.0,21.0,43.0,145.0,5.6,18.0,12.0,0.0,0.0,4.8167,0,0,0,-109
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1420089,2024~1420089,13,25.400277777777777,37.97,7.49,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,60.0,22.0,5.0,51.0,33.0,145.0,6.2,15.0,18.0,0.0,0.0,3.8667,0,0,0,-80
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1494246,2024~1494246,36,25.420694444444443,38.67,7.41,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,50.0,25.0,20.0,27.0,43.0,145.0,1.6,18.0,11.0,0.0,0.0,4.4667,0,0,0,-117
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1477897,2024~1477897,4,25.42361111111111,37.696666666666665,7.4,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,50.0,25.0,19.0,26.0,43.0,145.0,5.6,18.0,14.0,0.0,0.0,4.8167,0,0,0,-109
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1408814,2024~1408814,2,25.431111111111107,39.34,7.38,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,60.0,22.0,5.0,58.0,34.0,145.0,6.4,12.0,9.0,0.0,0.0,3.0167,0,0,0,-75
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1526686,2024~1526686,2,25.433055555555555,39.525000000000006,7.37,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,25.0,5.0,31.0,42.0,145.0,1.2,17.0,6.0,0.0,0.0,0.5333,0,0,0,-135
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528599,2024~1528599,3,25.445416666666667,40.803333333333335,7.32,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,26.0,18.0,23.0,42.0,145.0,1.7,20.0,6.0,0.0,0.0,7.3917,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1518926,2024~1518926,3,25.448055555555555,38.09333333333333,7.31,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,19.0,22.0,44.0,145.0,2.7,9.0,8.0,0.0,0.0,7.3167,0,0,0,-131
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1495428,2024~1495428,14,25.465694444444445,37.49,7.25,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,25.0,19.0,24.0,44.0,145.0,3.7,6.0,5.0,0.0,0.0,2.2333,0,0,0,-121
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528581,2024~1528581,2,25.469166666666666,39.86,7.24,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,25.0,18.0,23.0,43.0,145.0,1.7,20.0,13.0,0.0,0.0,0.05,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528581,2024~1528581,3,25.480555555555558,39.86,7.2,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,25.0,5.0,34.0,43.0,145.0,1.7,20.0,8.0,0.0,0.0,0.05,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1297030,2024~1297030,4,25.489391435703755,41.766666666666666,7.16,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,51.0,22.0,26.0,19.0,55.0,145.0,7.0,4.0,11.0,0.0,0.0,6.4667,0,0,0,-12
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1477897,2024~1477897,2,25.492916666666666,37.696666666666665,7.15,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,21.0,21.0,43.0,145.0,5.6,18.0,12.0,0.0,0.0,4.8167,0,0,0,-109
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1420089,2024~1420089,14,25.497083333333332,37.97,7.14,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,60.0,22.0,5.0,56.0,33.0,145.0,6.2,15.0,9.0,0.0,0.0,3.8667,0,0,0,-80
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1295960,2024~1295960,15,25.53952514071061,41.68,6.98,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,52.0,21.0,5.0,40.0,55.0,145.0,5.8,12.0,8.0,0.0,0.0,7.5167,0,0,0,-11
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1471335,2024~1471335,4,25.54111111111111,42.33,6.98,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,25.0,5.0,37.0,43.0,145.0,3.5,14.0,9.0,0.0,0.0,5.1667,0,0,0,-106
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1294778,2024~1294778,7,25.54236448809586,38.17,6.97,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,52.0,21.0,24.0,17.0,56.0,145.0,5.1,8.0,11.0,0.0,0.0,5.7167,0,0,0,-10
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1475240,2024~1475240,3,25.555694444444445,43.19333333333333,6.92,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,16.0,25.0,43.0,145.0,5.6,19.0,12.0,0.0,0.0,5.1667,0,0,0,-108
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1520246,2024~1520246,2,25.380277777777778,38.47,8.99,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,19.0,23.0,43.0,145.0,1.9,0.0,5.0,0.0,0.0,0.8,0,0,0,-132
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1530164,2024~1530164,3,25.391666666666666,39.88,8.95,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,25.0,16.0,23.0,42.0,145.0,1.0,25.0,1.0,0.0,0.0,5.4417,0,0,0,-137
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1477897,2024~1477897,3,25.396250000000002,37.696666666666665,8.93,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,21.0,21.0,43.0,145.0,5.6,18.0,9.0,0.0,0.0,4.8167,0,0,0,-109
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1420089,2024~1420089,13,25.400277777777777,37.97,8.92,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,60.0,22.0,5.0,51.0,33.0,145.0,6.2,15.0,15.0,0.0,0.0,3.8667,0,0,0,-80
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1494246,2024~1494246,36,25.420694444444443,38.67,8.84,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,50.0,25.0,20.0,27.0,43.0,145.0,1.6,18.0,8.0,0.0,0.0,4.4667,0,0,0,-117
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1477897,2024~1477897,4,25.42361111111111,37.696666666666665,8.83,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,50.0,25.0,19.0,26.0,43.0,145.0,5.6,18.0,11.0,0.0,0.0,4.8167,0,0,0,-109
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1408814,2024~1408814,2,25.431111111111107,39.34,8.81,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,60.0,22.0,5.0,58.0,34.0,145.0,6.4,12.0,6.0,0.0,0.0,3.0167,0,0,0,-75
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1526686,2024~1526686,2,25.433055555555555,39.525000000000006,8.8,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,25.0,5.0,31.0,42.0,145.0,1.2,17.0,3.0,0.0,0.0,0.5333,0,0,0,-135
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528599,2024~1528599,3,25.445416666666667,40.803333333333335,8.75,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,26.0,18.0,23.0,42.0,145.0,1.7,20.0,3.0,0.0,0.0,7.3917,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1518926,2024~1518926,3,25.448055555555555,38.09333333333333,8.75,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,19.0,22.0,44.0,145.0,2.7,9.0,5.0,0.0,0.0,7.3167,0,0,0,-131
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1495428,2024~1495428,14,25.465694444444445,37.49,8.68,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,25.0,19.0,24.0,44.0,145.0,3.7,6.0,2.0,0.0,0.0,2.2333,0,0,0,-121
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528581,2024~1528581,2,25.469166666666666,39.86,8.67,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,25.0,18.0,23.0,43.0,145.0,1.7,20.0,10.0,0.0,0.0,0.05,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528581,2024~1528581,3,25.480555555555558,39.86,8.63,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,25.0,5.0,34.0,43.0,145.0,1.7,20.0,5.0,0.0,0.0,0.05,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1297030,2024~1297030,4,25.489391435703755,41.766666666666666,8.6,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,51.0,22.0,26.0,19.0,55.0,145.0,7.0,4.0,8.0,0.0,0.0,6.4667,0,0,0,-12
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1477897,2024~1477897,2,25.492916666666666,37.696666666666665,8.58,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,21.0,21.0,43.0,145.0,5.6,18.0,9.0,0.0,0.0,4.8167,0,0,0,-109
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1420089,2024~1420089,14,25.497083333333332,37.97,8.57,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,60.0,22.0,5.0,56.0,33.0,145.0,6.2,15.0,6.0,0.0,0.0,3.8667,0,0,0,-80
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1295960,2024~1295960,15,25.53952514071061,41.68,8.42,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,52.0,21.0,5.0,40.0,55.0,145.0,5.8,12.0,5.0,0.0,0.0,7.5167,0,0,0,-11
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1471335,2024~1471335,4,25.54111111111111,42.33,8.41,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,25.0,5.0,37.0,43.0,145.0,3.5,14.0,6.0,0.0,0.0,5.1667,0,0,0,-106
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1294778,2024~1294778,7,25.54236448809586,38.17,8.41,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,52.0,21.0,24.0,17.0,56.0,145.0,5.1,8.0,8.0,0.0,0.0,5.7167,0,0,0,-10
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1475240,2024~1475240,3,25.555694444444445,43.19333333333333,8.36,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,16.0,25.0,43.0,145.0,5.6,19.0,9.0,0.0,0.0,5.1667,0,0,0,-108
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1520246,2024~1520246,2,25.380277777777778,38.47,6.9,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,19.0,23.0,43.0,145.0,3.6,1.0,21.0,0.0,0.0,0.2,0,0,0,-132
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1530164,2024~1530164,3,25.391666666666666,39.88,6.86,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,25.0,16.0,23.0,42.0,145.0,2.7,26.0,15.0,0.0,0.0,6.4417,0,0,0,-137
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1477897,2024~1477897,3,25.396250000000002,37.696666666666665,6.84,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,21.0,21.0,43.0,145.0,3.9,19.0,25.0,0.0,0.0,5.8167,0,0,0,-109
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1420089,2024~1420089,13,25.400277777777777,37.97,6.83,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,60.0,22.0,5.0,51.0,33.0,145.0,4.5,16.0,31.0,0.0,0.0,4.8667,0,0,0,-79
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1494246,2024~1494246,36,25.420694444444443,38.67,6.75,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,50.0,25.0,20.0,27.0,43.0,145.0,0.1,19.0,24.0,0.0,0.0,5.4667,0,0,0,-117
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1477897,2024~1477897,4,25.42361111111111,37.696666666666665,6.74,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,50.0,25.0,19.0,26.0,43.0,145.0,3.9,19.0,27.0,0.0,0.0,5.8167,0,0,0,-109
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1408814,2024~1408814,2,25.431111111111107,39.34,6.71,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,60.0,22.0,5.0,58.0,34.0,145.0,4.7,13.0,22.0,0.0,0.0,4.0167,0,0,0,-74
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1526686,2024~1526686,2,25.433055555555555,39.525000000000006,6.71,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,25.0,5.0,31.0,42.0,145.0,2.9,18.0,19.0,0.0,0.0,1.5333,0,0,0,-135
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528599,2024~1528599,3,25.445416666666667,40.803333333333335,6.66,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,26.0,18.0,23.0,42.0,145.0,3.4,21.0,19.0,0.0,0.0,8.3917,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1518926,2024~1518926,3,25.448055555555555,38.09333333333333,6.65,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,19.0,22.0,44.0,145.0,4.4,10.0,21.0,0.0,0.0,8.3167,0,0,0,-131
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1495428,2024~1495428,14,25.465694444444445,37.49,6.59,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,25.0,19.0,24.0,44.0,145.0,5.4,7.0,18.0,0.0,0.0,1.2333,0,0,0,-121
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528581,2024~1528581,2,25.469166666666666,39.86,6.58,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,25.0,18.0,23.0,43.0,145.0,3.4,21.0,26.0,0.0,0.0,1.05,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528581,2024~1528581,3,25.480555555555558,39.86,6.53,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,25.0,5.0,34.0,43.0,145.0,3.4,21.0,21.0,0.0,0.0,1.05,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1297030,2024~1297030,4,25.489391435703755,41.766666666666666,6.5,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,51.0,22.0,26.0,19.0,55.0,145.0,5.3,5.0,24.0,0.0,0.0,7.4667,0,0,0,-12
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1477897,2024~1477897,2,25.492916666666666,37.696666666666665,6.49,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,21.0,21.0,43.0,145.0,3.9,19.0,25.0,0.0,0.0,5.8167,0,0,0,-109
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1420089,2024~1420089,14,25.497083333333332,37.97,6.47,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,60.0,22.0,5.0,56.0,33.0,145.0,4.5,16.0,22.0,0.0,0.0,4.8667,0,0,0,-79
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1475913,2024~1475913,4,25.53013888888889,43.50666666666667,6.35,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,25.0,18.0,23.0,41.0,145.0,3.9,20.0,27.0,0.0,0.0,9.8167,0,0,0,-108
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1295960,2024~1295960,15,25.53952514071061,41.68,6.32,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,52.0,21.0,5.0,40.0,55.0,145.0,4.1,13.0,21.0,0.0,0.0,8.5167,0,0,0,-11
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1471335,2024~1471335,4,25.54111111111111,42.33,6.31,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,25.0,5.0,37.0,43.0,145.0,1.8,15.0,22.0,0.0,0.0,6.1667,0,0,0,-106
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1294778,2024~1294778,7,25.54236448809586,38.17,6.31,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,52.0,21.0,24.0,17.0,56.0,145.0,3.4,9.0,24.0,0.0,0.0,6.7167,0,0,0,-10
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1520246,2024~1520246,2,25.380277777777778,38.47,8.15,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,19.0,23.0,43.0,145.0,3.6,1.0,4.0,0.0,0.0,0.2,0,0,0,-132
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1530164,2024~1530164,3,25.391666666666666,39.88,8.11,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,25.0,16.0,23.0,42.0,145.0,2.7,26.0,2.0,0.0,0.0,6.4417,0,0,0,-137
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1477897,2024~1477897,3,25.396250000000002,37.696666666666665,8.09,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,21.0,21.0,43.0,145.0,3.9,19.0,8.0,0.0,0.0,5.8167,0,0,0,-109
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1420089,2024~1420089,13,25.400277777777777,37.97,8.08,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,60.0,22.0,5.0,51.0,33.0,145.0,4.5,16.0,14.0,0.0,0.0,4.8667,0,0,0,-79
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1494246,2024~1494246,36,25.420694444444443,38.67,8.0,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,50.0,25.0,20.0,27.0,43.0,145.0,0.1,19.0,7.0,0.0,0.0,5.4667,0,0,0,-117
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1477897,2024~1477897,4,25.42361111111111,37.696666666666665,7.99,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,50.0,25.0,19.0,26.0,43.0,145.0,3.9,19.0,10.0,0.0,0.0,5.8167,0,0,0,-109
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1408814,2024~1408814,2,25.431111111111107,39.34,7.97,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,60.0,22.0,5.0,58.0,34.0,145.0,4.7,13.0,5.0,0.0,0.0,4.0167,0,0,0,-74
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1526686,2024~1526686,2,25.433055555555555,39.525000000000006,7.96,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,25.0,5.0,31.0,42.0,145.0,2.9,18.0,2.0,0.0,0.0,1.5333,0,0,0,-135
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528599,2024~1528599,3,25.445416666666667,40.803333333333335,7.92,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,26.0,18.0,23.0,42.0,145.0,3.4,21.0,2.0,0.0,0.0,8.3917,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1518926,2024~1518926,3,25.448055555555555,38.09333333333333,7.91,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,19.0,22.0,44.0,145.0,4.4,10.0,4.0,0.0,0.0,8.3167,0,0,0,-131
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1495428,2024~1495428,14,25.465694444444445,37.49,7.84,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,25.0,19.0,24.0,44.0,145.0,5.4,7.0,1.0,0.0,0.0,1.2333,0,0,0,-121
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528581,2024~1528581,2,25.469166666666666,39.86,7.83,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,46.0,25.0,18.0,23.0,43.0,145.0,3.4,21.0,9.0,0.0,0.0,1.05,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1528581,2024~1528581,3,25.480555555555558,39.86,7.79,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,45.0,25.0,5.0,34.0,43.0,145.0,3.4,21.0,4.0,0.0,0.0,1.05,0,0,0,-136
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1297030,2024~1297030,4,25.489391435703755,41.766666666666666,7.76,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,51.0,22.0,26.0,19.0,55.0,145.0,5.3,5.0,7.0,0.0,0.0,7.4667,0,0,0,-12
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1477897,2024~1477897,2,25.492916666666666,37.696666666666665,7.74,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,26.0,21.0,21.0,43.0,145.0,3.9,19.0,8.0,0.0,0.0,5.8167,0,0,0,-109
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1420089,2024~1420089,14,25.497083333333332,37.97,7.73,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,60.0,22.0,5.0,56.0,33.0,145.0,4.5,16.0,5.0,0.0,0.0,4.8667,0,0,0,-79
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1475913,2024~1475913,4,25.53013888888889,43.50666666666667,7.61,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,25.0,18.0,23.0,41.0,145.0,3.9,20.0,10.0,0.0,0.0,9.8167,0,0,0,-108
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1295960,2024~1295960,15,25.53952514071061,41.68,7.57,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,52.0,21.0,5.0,40.0,55.0,145.0,4.1,13.0,4.0,0.0,0.0,8.5167,0,0,0,-11
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1471335,2024~1471335,4,25.54111111111111,42.33,7.57,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,49.0,25.0,5.0,37.0,43.0,145.0,1.8,15.0,5.0,0.0,0.0,6.1667,0,0,0,-106
M1-B00458---- 12 003,MB02,CarbonBlack,OilWet,2024~1294778,2024~1294778,7,25.54236448809586,38.17,7.56,HISTORICAL_TEMPLATE_AND_BENCHMARK_ONLY,52.0,21.0,24.0,17.0,56.0,145.0,3.4,9.0,7.0,0.0,0.0,6.7167,0,0,0,-10
